WASF3	4.81965623328676
VAV3	4.3321099002222
PFKM	4.24489313428125
LGR6	4.18246094906272
SLC6A11	4.08899112003826
KIAA1147	4.04554212215706
DIO2	4.02954321972764
PPARGC1A	3.85836658781753
PIPOX	3.81122377672501
GPC5	3.78356652805805
C4orf19	3.77900126259827
RASSF2	3.72516866123484
TTLL6	3.67729438149323
MOSC2	3.6559748211909
SASH1	3.61205912024656
KIAA1467	3.58137156916209
C1QTNF1	3.56522798328641
SLC1A2	3.55321960673909
FNDC5	3.54526058687451
SLC7A10	3.52160289022152
C9orf58	3.51573905953925
ACSL3	3.50795159989432
C6orf192	3.47143440523288
CCNJL	3.46763504611238
LOC388419	3.46573849224813
PPP1R3C	3.46195161061581
LARS2	3.4412704862753
FGFR3	3.4282369970337
RASGRP2	3.39334478638557
COL25A1	3.38608717239714
KCNJ10	3.38066367171096
MMD2	3.37166170121263
MKKS	3.36807383259498
SFXN5	3.3273320486983
GATM	3.31685710533994
ZFYVE21	3.31164286595007
CST3	3.29093841478375
ARSG	3.27047321635574
BDH2	3.25695962359054
PHKA1	3.23521646169403
EDG1	3.23189475790096
MARVELD3	3.19413186197596
CKMT2	3.18926436665075
DLC1	3.16033257886349
SLCO1C1	3.15873878535758
NFS1	3.15237763181518
KIAA0828	3.0914983544855
AIFM3	3.08383848334472
SLC23A2	3.08078349932964
DDAH1	3.07013103498212
LOC387856	3.06407160413492
PCDH17	3.05051059002454
P53AIP1	3.04900997002107
SGIP1	3.01335687460463
RP5-1022P6.2	3.00308632733557
NR3C2	3.00162374247966
SLC6A1	2.96542833360777
ACSS1	2.95114470865497
COQ9	2.94546166439114
CST5	2.94262659612603
MBOAT2	2.92851518738524
SPCS2	2.91590490806506
ABCD2	2.91311405985737
EPAS1	2.91172018435732
SEC14L1	2.91172018435732
PAQR8	2.87583579830186
ALDOC	2.87173870519894
ERBB4	2.87173870519894
TSPAN7	2.84868712050969
ESRRG	2.84464798504091
RAB22A	2.83391852710549
CLDN10	2.82991044822493
CPEB4	2.80867441001138
LDHB	2.80077101997088
SYCP2	2.79028335134422
SLC24A3	2.78767031822245
SNRK	2.76173230493181
PYGM	2.75915748959721
LGI4	2.75401807204063
ABLIM2	2.75401807204063
ERMP1	2.75145344819277
COX4I1	2.73359500347989
ELOVL2	2.73105708804632
OR2AE1	2.72599112129507
TACC3	2.72093823824514
NNT	2.71338326754671
RGS20	2.70335501178811
CPNE5	2.70335501178811
LDHAL6B	2.70210507102241
CHST7	2.68468871081157
UTP14C	2.680976560377
PSD2	2.65762663460212
TAS1R1	2.65518466621843
ARSF	2.64787670805041
RGN	2.63817430690748
MYO10	2.63213418897264
CACNA1D	2.62731521088857
LOC388135	2.62611227907989
DIRC2	2.62370858321341
GZF1	2.62130777056921
MB	2.62130777056921
C9orf7	2.61053956641225
OR4M1	2.60577218312324
RDH12	2.60220405263843
FASTKD1	2.58917475200807
NR1I3	2.58328005733411
SIRPA	2.580926987486
SNTA1	2.57740250940831
LOC652968	2.56920251438267
MAPK4	2.55638341941217
OLFM2	2.54942511054553
CNTFR	2.53098487966233
C1orf21	2.52754578203207
SLC25A12	2.52754578203207
MAST4	2.52754578203207
WFDC1	2.51954359887778
SSFA2	2.51498489741341
GBA2	2.50816575146528
SLC25A5	2.49797919912652
TCL6	2.48559686606971
PIK3C2A	2.47440412557346
ZNF641	2.47217280692904
FAM19A3	2.47105804595659
BAI3	2.46660497208263
PPP1R13B	2.46549319206625
AGL	2.46438200581549
DHTKD1	2.46438200581549
MLLT4	2.46216141139287
LACE1	2.45772731242505
KBTBD7	2.4533026241146
MFAP3L	2.45109379310595
RAPGEF3	2.44888729579053
LOC144305	2.44888729579053
TMEM127	2.44778492030652
TMEPAI	2.44558191177653
FEM1A	2.43350663407737
DGKG	2.41932485768194
C18orf23	2.41389567488929
CYP46A1	2.41172790986826
SUV39H1	2.40631821610671
P11	2.40631821610671
SUOX	2.39017164042631
DTX4	2.38695702781473
NDUFB2	2.38374727139834
SLC7A11	2.38161012232521
CHDH	2.37734225156861
RLBP1	2.37734225156861
CMTM4	2.37627661887042
NRXN2	2.37521151878566
PCAF	2.36777067363009
NCAN	2.36141337361532
NDRG4	2.35507490454027
RLN1	2.3498071274628
OGDHL	2.3498071274628
SLC27A1	2.3498071274628
CLYBL	2.34875512195533
HEPACAM	2.34350280774117
HAPLN1	2.3393101731156
NAT8L	2.33094930539348
TMEM129	2.32990647202308
ZNF521	2.32886414209774
LRRC16	2.32678099003804
GPR158	2.32366002191515
DLD	2.32158187577342
DAGLA	2.3195057231774
TPCN1	2.31328917661349
MOSC1	2.3091546885178
PPIC	2.30812229536233
ACACB	2.30709039252447
OSBPL2	2.30090923791501
ZFP62	2.30090923791501
COL5A3	2.29885274792288
CYCS	2.2957716477247
OPHN1	2.29064613340152
VAPB	2.28962247305057
GPR37L1	2.27737577660985
WASL	2.27737577660985
PAICS	2.27635830304423
DLAT	2.27330871086671
RBPMS2	2.27330871086671
MAGI2	2.27026334930709
LMBR1	2.26823545091933
EDNRB	2.26014249928558
GJB6	2.25610714492507
CTH	2.24805849884498
FMO2	2.24705447557072
NPAL3	2.24304293064633
EIF5B	2.23604015286165
RUNDC1	2.23204846313291
KCNE1L	2.22607433326484
CCL24	2.22210046645517
RP11-125A7.3	2.21516318996992
USP8	2.21516318996992
ESRRA	2.21219665423056
ANKRD9	2.20627535644514
ATP13A4	2.20528999364573
GPAM	2.20332056639789
PEBP1	2.20233650092097
CLDN12	2.19938689092528
AK3L1	2.19742263451355
CXorf39	2.19644114985459
RRBP1	2.19546009354945
FABP1	2.19349926397327
MPPED2	2.18762700317577
ACOT6	2.18762700317577
SERPINE2	2.18176999999944
CLCC1	2.18079530862184
CNOT4	2.18079530862184
KATNAL2	2.17884718639449
TEKT3	2.17495597025114
SLC25A23	2.17398421091456
TP53BP2	2.17010133769394
KCNJ16	2.16042313367516
EDG5	2.15656336278086
RNASEN	2.15078594396907
SLC4A4	2.14982446247727
ARHGEF12	2.14886338591448
TSPAN12	2.14886338591448
MRPS31	2.14502311958726
INHBB	2.13927478860213
PPAP2B	2.13640602682537
CATSPER3	2.13449551190471
MRPS25	2.1325865870511
GPR56	2.13163271975736
LRP8	2.12877349294387
FBXL7	2.12686931641868
GNG7	2.12211576013507
HDHD2	2.12211576013507
NDUFS1	2.1211662255692
PPP1R1C	2.1211662255692
FXYD1	2.1211662255692
GPER	2.12021708218739
THRB	2.11453041178078
PSORS1C2	2.11263796427055
SPON1	2.11074706550754
PHB	2.11074706550754
TBX2	2.10791361356142
PTPRA	2.10225709263029
HTATSF1	2.1013156799962
BAI2	2.1013156799962
EMCN	2.09849373202866
ZNF148	2.09473646181865
ERG	2.08911191591399
ITGA6	2.08630472975948
KIFC3	2.0853697518146
KCTD8	2.08443514855277
GABBR1	2.08070047392227
MPL	2.07976773777109
KIAA0644	2.07883537378567
ZNF664	2.0779033815487
P2RY14	2.07604051065422
C6orf60	2.07604051065422
TOMM40L	2.07510963116533
SLC4A8	2.0723192115573
ENOX1	2.0723192115573
LIMCH1	2.07046077673456
PPP1R3D	2.06860381399902
C7orf24	2.0658211228764
MRPL15	2.0639678260097
NBR1	2.06304172551752
B3GALTL	2.06211598977719
SLC13A5	2.056569212436
C9orf165	2.051035464401
BTBD1	2.04367725224264
PDZK1	2.04184127065724
APPBP2	2.04092381341609
ZKSCAN5	2.03725753232215
TJP1	2.03451153583951
SEZ6	2.03359690909736
ITPK1	2.0326826344186
LRP4	2.03176871141649
ETV4	2.02994191889823
ABLIM1	2.02720435806094
ACSL6	2.019010500243
GCSH	2.01719345807475
ATP1A2	2.01628545496428
SBF2	2.01356351301159
RASGRP1	2.01265688690242
CYB561D1	2.00722432676791
TMEM41B	2.00722432676791
CYP2J2	2.00722432676791
IFNA1	2.00632009602406
LYCAT	2.00541620598934
ESRRB	2.00541620598934
STK17A	1.99909848460424
GRM5	1.99819730697414
NRSN1	1.99729646674418
PTPN4	1.99369647253462
SLC38A3	1.99189849036704
PGM1	1.99100000174905
SCRN1	1.99010184762642
KLHL29	1.98561608183734
SLC6A13	1.98561608183734
GNAO1	1.97845611970389
RAG1	1.97756261088024
OSBPL1A	1.97488405783572
TMEM38A	1.9730999968053
APOB	1.97220845753572
ETFA	1.97220845753572
SHE	1.97042635973602
FNBP1L	1.96953580050669
SLC2A10	1.96597681992554
BLCAP	1.96508788712634
DSP	1.96153539492372
KCNA2	1.96064807989612
HSPA9	1.9597610873893
BDH1	1.95267671698218
GPR143	1.9517926117699
TMEM45B	1.9482593786305
C19orf42	1.9482593786305
CASKIN2	1.94561279142075
C6orf203	1.94384998425756
HP	1.93593295949993
UNC5D	1.93417707315476
IQCE	1.93329959879248
RGS7	1.93242243653161
EIF3J	1.92979281907443
LPIN2	1.92979281907443
GPR3	1.92891690193852
SRXN1	1.92716599873068
FXYD3	1.92279415672633
ABCG4	1.92192071418923
NDUFA5	1.92104757951861
ZHX3	1.91843001948227
PHCA	1.9166865128888
PTPRB	1.91581521865902
C12orf54	1.91407354673401
NR2E1	1.91233309472787
TFCP2L1	1.91233309472787
KIAA1211	1.91146332539834
SPRY1	1.90625108286739
SIRPB1	1.90538343506974
EID3	1.90451608908634
PDZD2	1.90364904460308
CABLES1	1.90191585888267
LEO1	1.90104971701946
ZIC2	1.89845309167056
PLCG1	1.8958591601455
PTDSS1	1.89499511348262
C20orf107	1.89413136489318
RUNDC3B	1.89413136489318
PSME3	1.89413136489318
ZNF319	1.89326791406823
MRO	1.89240476069928
SASS6	1.89240476069928
UQCRH	1.89154190447822
RRP15	1.89154190447822
KCNN2	1.89154190447822
DOCK1	1.89154190447822
PCCA	1.89154190447822
ZNF415	1.89154190447822
MYCT1	1.88895511562794
ST3GAL4	1.88809344492608
SLC47A1	1.88809344492608
LOC134145	1.88723206983805
ACVRL1	1.88292961792552
FN3KRP	1.8786345107036
PDE6H	1.87777636729316
ATPAF1	1.87606095609593
FH	1.87349002385692
ZNF680	1.87263362779465
ZNF385	1.87177752190987
PDE4B	1.87177752190987
LRP5	1.87177752190987
SCGB1A1	1.87092170590448
NCOA5	1.87092170590448
DPP8	1.87006617948076
DDEF2	1.86921094234141
OR5P2	1.86323235743964
SLC25A3	1.86237942392073
R3HDML	1.86237942392073
ABHD2	1.86152677702857
ADCYAP1R1	1.85897055318167
PIP5K1B	1.85811904986756
RNF40	1.8572678317177
ATG4D	1.85641689844077
ALDH5A1	1.85216649498156
HRSP12	1.84961965282244
GRAMD1C	1.84877127035732
ATP5G3	1.84877127035732
IMMT	1.84877127035732
IL17RD	1.84707535108389
FLJ20489	1.84707535108389
SPRY4	1.84622781370189
hCG_25371	1.84622781370189
RAB3GAP2	1.84453358201604
COX6C	1.84368688714081
ZNF273	1.840302907443
C13orf18	1.83945761104853
FZD10	1.83945761104853
SLC6A12	1.83945761104853
AIFM1	1.83861259349907
COG6	1.83861259349907
MEGF10	1.83861259349907
SLC46A3	1.83776785451177
NT5E	1.83692339380418
MAOA	1.83607921109424
C6orf32	1.83607921109424
ABHD11	1.83439167854081
DHODH	1.83439167854081
SFRS1	1.83354832813505
ACSBG1	1.83354832813505
EYA2	1.83354832813505
FUT1	1.83101993703576
OR51L1	1.83017769244255
SDHD	1.82513000598526
C10orf58	1.82428968583327
COBLL1	1.82344963949247
UQCC	1.82260986668673
AFAP1L1	1.81925350530417
TPRKB	1.81590149848559
HSD17B6	1.81590149848559
NSF	1.81590149848559
DBX2	1.81590149848559
KBTBD11	1.81339034052402
ZAK	1.81255382873192
ATP5B	1.81004591214064
FRAP1	1.80921047863609
CDH4	1.80587143088227
FLJ10769	1.8050373391642
FAM40B	1.80420351499724
SCRN3	1.80253666824531
ZNF652	1.80170364512558
ATP2A2	1.79920617359
MMP28	1.79837421479879
UPF1	1.79837421479879
KCTD7	1.79754252142516
SLC6A9	1.79754252142516
MTMR9	1.7950490311602
LANCL3	1.79421839680905
FAM63B	1.79089849772598
NDUFA8	1.78675454040388
BCAR3	1.78509879146105
FGD5	1.78427130894456
GORASP1	1.783444087385
OTUD6A	1.78261712652302
NDUFS3	1.78013780553419
DBP	1.7793118848758
ANKIB1	1.77848622362329
EIF4G2	1.77683567830685
EPHX2	1.77683567830685
PARVA	1.77601079372922
LMOD3	1.77601079372922
GLUL	1.7743617994534
MMP25	1.7718902414028
SLC12A9	1.76942099726901
ATP1B2	1.76942099726901
NDUFB3	1.76859842890844
PPM1H	1.76448942333968
FASTKD5	1.76366838770568
hCG_16001	1.7620270799037
NTRK3	1.76038678838369
SH3RF1	1.75956702310334
ZDHHC23	1.75710924618336
SDHA	1.75465374241428
RHPN2	1.75383574514314
SPRY2	1.75220050509223
LSM14B	1.74974952753882
OGDH	1.74893303604118
hCG_2001000	1.74811679464372
PTPRZ1	1.74811679464372
SLC3A2	1.74730080310098
CSRP2BP	1.74322458463789
RIMS4	1.74241008708573
URG4	1.74159583767861
XPO4	1.73996808232773
RORA	1.73996808232773
RANBP3L	1.73996808232773
EMX1	1.73752830432385
KCNB1	1.73509074654577
ITIH2	1.7326554024897
KIAA0562	1.7326554024897
OLFML1	1.73103306643053
UPP2	1.73022226567629
WFS1	1.72779132965048
TRAF3IP2	1.72698150559358
RBM38	1.72698150559358
ATRX	1.72617192511631
IMMP1L	1.72617192511631
BTBD14B	1.72617192511631
NEB	1.7245534939518
THBS2	1.72051166210985
SLC22A6	1.72051166210985
GABRB1	1.71889662284865
ZSWIM6	1.71808946516534
DIS3L	1.71728254846765
DMGDH	1.71647587252152
ANXA6	1.71566943709317
DIRAS1	1.71486324194912
ACO1	1.71405728685616
SEMA3G	1.71405728685616
NDUFC1	1.7132515715814
PTPN11	1.71003110401626
GIPC3	1.70601088763999
LXN	1.70440446523606
SMYD1	1.70440446523606
FGF1	1.70279899101501
BCAP29	1.70199660890025
TMEM133	1.70199660890025
RGS5	1.70199660890025
TSPAN5	1.70119446314438
LRRC3B	1.6995908797962
ZNF107	1.69878944174802
KIAA0329	1.69878944174802
CTDSPL	1.69878944174802
NLRC3	1.697988239147
ABHD7	1.697988239147
ETFDH	1.697988239147
ELA2	1.69718727176589
FDX1L	1.69558604175589
CXorf1	1.69558604175589
EIF5	1.69478577867391
DENND2A	1.69478577867391
P2RY1	1.69398574990568
UBL3	1.69078797345746
PHF20L1	1.68839209037656
NAT2	1.68839209037656
DEPDC4	1.68759392801091
LPHN2	1.68759392801091
AKT2	1.68759392801091
LNX2	1.68599829992925
MKRN1	1.68440359922593
ASTL	1.68360659608421
KRR1	1.68201328310918
SAMD5	1.68201328310918
DLG1	1.67882942418538
CPT1A	1.67882942418538
RFXDC2	1.67882942418538
SLC28A2	1.67644394417839
FLJ37543	1.67564924284578
OXTR	1.67564924284578
MRPL16	1.67564924284578
C1orf115	1.67247272500922
TNS3	1.67247272500922
SOS1	1.67247272500922
HSD17B12	1.67247272500922
C13orf1	1.6708858355228
LPPR4	1.66929985666246
PRKCA	1.66850720817281
DUSP6	1.66771478668709
ACBD3	1.66613062385977
INOC1	1.66454736644774
HDAC11	1.66454736644774
METTL7A	1.66454736644774
SLC15A2	1.66217417420324
TARSL2	1.66138356095939
ANKRD47	1.65980300943831
ZNF138	1.65980300943831
RPL4	1.65822335644301
LYRM7	1.65743386635734
PIP5K3	1.65743386635734
PRKCH	1.65585555794183
HES1	1.65427814377956
PEMT	1.65270162216864
NDUFA4L2	1.65033850957318
AMZ1	1.65033850957318
RCBTB1	1.65033850957318
SDCCAG1	1.65033850957318
C20orf77	1.6471908008965
RNASE8	1.6471908008965
PANK1	1.64640442734265
CLCN3	1.64561827481438
CYP2U1	1.64561827481438
EDN1	1.64483234310184
PFDN4	1.64483234310184
AKAP11	1.64169082022084
LRP1	1.64169082022084
FLJ22655	1.64090598944802
MGC39545	1.64090598944802
HSP90AA1	1.63855281366873
CASQ1	1.63776885989581
PTGES2	1.63620160833565
ATP5A1	1.63541831013439
THSD7A	1.63385236785636
SMARCA2	1.63306972336702
SPATA5L1	1.63228729636952
ACOT11	1.63150508665819
T	1.63072309402759
BCAS3	1.63072309402759
NPNT	1.63072309402759
C5orf4	1.62837841656964
RPN2	1.6275972902126
DAPK2	1.62681637991279
RHOB	1.62681637991279
OLFM4	1.62603568546623
CNTD1	1.62603568546623
PDE3A	1.62525520666919
JAKMIP1	1.62447494331816
CPE	1.62447494331816
STARD13	1.6229150621413
MIER3	1.62213544390966
ZNF24	1.6213560403124
ZNF607	1.6213560403124
SFT2D1	1.6213560403124
C15orf17	1.6205768511472
PRKAR1A	1.61979787621199
NMNAT1	1.617462234769
HAO1	1.61590620792942
RYR3	1.61590620792942
CACNG1	1.61590620792942
